trade_id,price,size,time,bid,ask,volume,std_dev
157873919,57108.01,0.00506699,2021-04-19T08:37:43.446859Z,57108,57108.01,20962.85915977,38.66925155731283
157873993,57133.92,0.00788181,2021-04-19T08:38:13.506257Z,57133.91,57133.92,20962.85915977,42.63347389086169
157874056,57144.57,0.0043531,2021-04-19T08:38:43.805335Z,57137.51,57144.75,20965.43627061,40.6326984582966
157874101,57140.8,0.00040934,2021-04-19T08:39:12.978613Z,57140.79,57140.8,20965.43627061,26.372331410078022
157874159,57087.94,0.0000874,2021-04-19T08:39:43.524565Z,57087.93,57087.94,20967.26874948,21.703656281906206
157874211,57068.41,0.00083705,2021-04-19T08:40:13.891441Z,57065.53,57065.54,20968.19542948,30.986387592023757
157874261,57096.5,0.00025715,2021-04-19T08:40:43.897153Z,57096.49,57096.5,20968.19542948,30.048603694734716
157874324,57067.96,0.00858691,2021-04-19T08:41:13.483172Z,57067.95,57067.96,20970.53741359,26.653573419026294
157874374,57058.47,0.00191792,2021-04-19T08:41:42.882755Z,57058.47,57058.48,20970.53741359,14.08730293574894
157874425,57058.48,0.00083721,2021-04-19T08:42:14.492749Z,57058.47,57058.48,20971.71485746,13.961264412781663
157874455,57058.29,0.01095361,2021-04-19T08:42:45.000116Z,57058.28,57058.29,20972.27214537,14.751060978913888
157874496,57050,0.000437,2021-04-19T08:43:13.57686Z,57050,57050.01,20972.27214537,5.686633450803275
157874555,57090.77,0.00181039,2021-04-19T08:43:43.491376Z,57090.76,57090.77,20972.91111833,14.164069189454233
157874593,57064.09,0.00048841,2021-04-19T08:44:14.938438Z,57064.08,57064.09,20973.82426073,13.965558492363321
157874653,57090.1,0.00032258,2021-04-19T08:44:45.549803Z,57090.09,57090.1,20973.82426073,16.76509827001958
157874741,57115.92,0.00121032,2021-04-19T08:45:15.671094Z,57115.91,57115.92,20975.82470289,22.968249911628913
157874803,57107.76,0.000714,2021-04-19T08:45:42.250911Z,57107.75,57107.76,20975.82470289,17.830900594270638
157874855,57119.18,0.00083632,2021-04-19T08:46:13.714013Z,57119.17,57119.18,20977.59966451,20.333883052743218
157874918,57116.39,0.00167512,2021-04-19T08:46:44.273561Z,57116.38,57116.39,20977.59966451,10.593337528954914
157874970,57145.45,0.0005,2021-04-19T08:47:13.761703Z,57145.45,57145.46,20978.21229529,12.833183548990599
157875006,57127.86,0.05965049,2021-04-19T08:47:44.502623Z,57107.75,57107.76,20984.42548413,12.78769940223929
157875044,57065.38,0.0056569,2021-04-19T08:48:14.775763Z,57065.38,57065.39,20984.42548413,26.73582420652493
157875086,57029.24,0.00174911,2021-04-19T08:48:46.168284Z,57029.23,57029.24,20985.40086828,43.0508158343411
157875134,56994.77,0.00516003,2021-04-19T08:49:16.078253Z,56994.76,56994.77,20985.96273911,57.18478643837416
157875176,56969.97,0.00014113,2021-04-19T08:49:45.439848Z,56969.97,56969.98,20985.96273911,55.4916024638196
157875266,56965.17,0.15,2021-04-19T08:50:16.227935Z,56955.31,56965.18,20986.66310929,37.81920284726787
157875366,57007.05,0.0256625,2021-04-19T08:50:46.184232Z,57003.69,57007.07,20986.66310929,23.742261054982947
157875407,56995.69,0.00032316,2021-04-19T08:51:14.461675Z,56995.68,56995.69,20990.77083148,16.145320065054882
157875469,57043.92,0.00083809,2021-04-19T08:51:45.836847Z,57043.91,57043.92,20990.77083148,28.446183575356663
157875500,57041.39,0.01031267,2021-04-19T08:52:14.94952Z,57041.38,57041.39,20992.88440879,29.519594577206806
157875556,57077.69,0.02710538,2021-04-19T08:52:45.564945Z,57076.41,57076.42,20993.91012683,29.16217989112407
157875598,57016.66,0.00303862,2021-04-19T08:53:13.898126Z,57016.65,57016.66,20993.91012683,27.6566151219243
157875646,56992.81,0.00010711,2021-04-19T08:53:44.770628Z,56992.8,56992.81,20996.27106713,28.488264671656204
157875702,56947.79,0.00144768,2021-04-19T08:54:15.627077Z,56947.74,56947.75,20998.28575789,43.905454968633386
157875766,56925.01,0.02743267,2021-04-19T08:54:44.025541Z,56925,56925.01,20998.28575789,53.653949863949926
157875808,56905.21,0.01022595,2021-04-19T08:55:15.284191Z,56905.21,56905.22,21001.92489531,41.54715374131145
157875884,56900.01,0.0015,2021-04-19T08:55:45.548577Z,56900,56900.01,21001.92489531,33.80427996577734
157875928,56915.85,0.00021871,2021-04-19T08:56:15.412084Z,56915.84,56915.85,21003.07731976,16.88452261703421
157875986,56970.61,0.10870392,2021-04-19T08:56:44.335659Z,56970.6,56970.61,21003.07731976,25.164767751857937
157876021,56926.63,0.00860124,2021-04-19T08:57:15.851288Z,56926.62,56926.63,21005.83409351,25.194620378265927
157876073,56947.76,0.00040951,2021-04-19T08:57:45.447451Z,56947.74,56947.75,21006.49974892,24.706198736442975
157876113,56920,0.00261516,2021-04-19T08:58:14.416694Z,56919.99,56920,21006.49974892,20.424615541167178
157876151,56939.43,0.00131085,2021-04-19T08:58:44.414154Z,56939.42,56939.43,21008.6525795,17.733282380999576
157876254,56899,0.00136942,2021-04-19T08:59:15.519128Z,56899,56899.01,21011.91375408,16.838461450050122
157876331,56861.54,0.01723085,2021-04-19T08:59:44.905209Z,56861.53,56861.54,21011.91375408,30.97884284484209
157876415,56900.89,0.00110301,2021-04-19T09:00:15.717393Z,56900.88,56900.89,21019.99496515,25.879183449364
157876514,56948.87,0.00169499,2021-04-19T09:00:45.23428Z,56948.86,56948.87,21019.99496515,31.39856977643517
157876606,57000,0.00169472,2021-04-19T09:01:13.456486Z,56999.99,57000,19736.56423452,47.824727077163374
157876653,56939.92,0.00083898,2021-04-19T09:01:46.564414Z,56939.91,56939.92,19740.75860468,46.66551043334705
157876736,56933.88,0.00008738,2021-04-19T09:02:15.264232Z,56933.77,56938.67,19740.75860468,32.04595163205876
157876814,56991.62,0.00209883,2021-04-19T09:02:45.641947Z,56991.61,56991.62,19750.31473587,27.452946217182525
157876885,57006.85,0.02064441,2021-04-19T09:03:18.112187Z,57006.84,57006.85,19750.31473587,31.098608071793866
157876939,57015.1,0.00043381,2021-04-19T09:03:45.997583Z,57017.73,57017.74,19752.2225845,34.02797178796961
157876997,56995.01,0.00029517,2021-04-19T09:04:17.708751Z,56989.8,56989.81,19757.24332556,28.564807298532262
157877036,56957.68,0.00174974,2021-04-19T09:04:47.861898Z,56957.67,56957.68,19757.24332556,19.663986777913934
157877103,56989.66,0.00167614,2021-04-19T09:05:18.041152Z,56993.38,56993.39,19761.03311629,19.712090706010688
157877168,57028.54,0.03184362,2021-04-19T09:05:47.176792Z,57028.53,57028.54,19761.03311629,24.19125329539011
157877247,57003.87,0.1561,2021-04-19T09:06:17.419259Z,57000.09,57000.1,19762.43877846,22.91242056182387
157877305,57000.1,0.00868451,2021-04-19T09:06:46.976112Z,57000.09,57000.1,19765.13705868,23.005268961735975
157877349,57034.99,0.00670017,2021-04-19T09:07:15.636029Z,57034.99,57035,19765.13705868,17.362494521255826
157877402,57030.57,0.017193,2021-04-19T09:07:45.277733Z,57030.56,57030.57,19768.1325591,14.593138935817764
157877438,57024.22,0.01228586,2021-04-19T09:08:16.996664Z,57024.21,57024.22,19768.1325591,14.160563548112744
157877502,56970.5,0.00008758,2021-04-19T09:08:47.389588Z,56970.49,56970.5,19771.54336137,24.027253359481936
157877583,56906.21,0.22486655,2021-04-19T09:09:17.913372Z,56906.88,56911.29,19773.55550757,49.37137526950717
157877679,56877.33,0.00175641,2021-04-19T09:09:47.887665Z,56877.32,56877.33,19773.55550757,61.52508841119543
157877769,56817.07,0.02705986,2021-04-19T09:10:18.116559Z,56817.06,56817.07,19782.58055081,72.12929296762573
157877898,56807.06,0.0063,2021-04-19T09:10:47.527206Z,56807.05,56807.06,19782.58055081,60.11565806022509
157877963,56772.57,0.00413089,2021-04-19T09:11:17.382236Z,56772.56,56772.57,19789.32184546,48.696683419076464
157878096,56742.48,0.00009384,2021-04-19T09:11:48.026649Z,56725,56727.51,19792.10943507,45.447984950058434
157878223,56761.35,0.00012836,2021-04-19T09:12:18.065366Z,56761.34,56761.35,19792.10943507,27.989820006974185
157878272,56793.72,0.00151598,2021-04-19T09:12:46.906697Z,56791.9,56802.07,19797.49690983,22.922082453896536
157878316,56761.68,0.05174674,2021-04-19T09:13:17.534399Z,56761.44,56761.45,19797.49690983,16.759418845058054
157878375,56792.01,0.00252715,2021-04-19T09:13:46.678676Z,56792,56792.01,19798.6666169,19.739130072619073
157878450,56809.94,0.00141774,2021-04-19T09:14:16.582241Z,56809.93,56809.94,19800.14488959,19.195775577524717
157878512,56776.8,0.00170032,2021-04-19T09:14:48.315099Z,56771.79,56776.53,19800.14488959,16.379865689999352
157878576,56771.7,0.08272573,2021-04-19T09:15:18.50005Z,56771.7,56771.71,19801.50653141,16.8876802439773
157878683,56687,0.00817441,2021-04-19T09:15:47.347026Z,56686.99,56687,19801.50653141,42.39404014745564
157878795,56719.23,0.00005531,2021-04-19T09:16:18.282926Z,56695.65,56695.66,19805.5629766,43.94242760732777
157878864,56683.31,0.00011882,2021-04-19T09:16:47.428971Z,56686.44,56686.45,19810.82384222,40.113515627870825
157878931,56749.85,0.00050386,2021-04-19T09:17:14.903054Z,56749.85,56749.86,19810.82384222,34.56895682585501
157879037,56802.55,0.00782373,2021-04-19T09:17:48.38268Z,56805.86,56805.87,19811.64379251,44.24812149716052
157879124,56863.88,0.00122675,2021-04-19T09:18:19.230149Z,56863.87,56868.19,19811.64379251,63.525254694684065
157879237,56877.42,0.01033506,2021-04-19T09:18:47.878509Z,56888.23,56888.24,19813.61655351,72.25909476337212
157879323,56877.18,0.00409937,2021-04-19T09:19:17.653881Z,56877.17,56877.18,19821.74132849,50.423790654997156
157879381,56853.92,0.00196314,2021-04-19T09:19:46.453785Z,56853.91,56853.92,19821.74132849,27.66091683255375
157879454,56911.29,0.00161641,2021-04-19T09:20:18.291804Z,56902.98,56908.63,19825.17088665,19.393248722585394
157879499,56829.54,0.0014,2021-04-19T09:20:48.599665Z,56829.53,56829.54,19825.17088665,27.228537970601295
157879574,56846.91,0.0012,2021-04-19T09:21:18.582565Z,56846.9,56846.91,19826.15621159,28.252268864940007
157879626,56799.91,0.00011568,2021-04-19T09:21:48.893199Z,56800.84,56807.83,19831.22651871,36.59176224258248
157879683,56834.5,0.00184048,2021-04-19T09:22:17.851127Z,56834.49,56838.23,19831.22651871,36.82053068626129
157879724,56839.83,0.00168355,2021-04-19T09:22:46.879733Z,56839.82,56839.83,19831.96437102,16.17622626012494
157879784,56849.6,0.00016268,2021-04-19T09:23:18.64086Z,56858.25,56858.26,19831.96437102,17.923630213170743
157879858,56873.42,0.00134063,2021-04-19T09:23:45.706103Z,56866.39,56866.4,19833.31013636,23.853896453580937
157879920,56908.16,0.00053018,2021-04-19T09:24:18.673399Z,56908.52,56908.53,19835.03136877,27.050504173068106
157879972,56878.76,0.0016,2021-04-19T09:24:48.844453Z,56878.76,56878.77,19835.03136877,23.962461977366065
157880028,56920.36,0.00724634,2021-04-19T09:25:18.465106Z,56920.36,56920.37,19836.77218609,25.32702588177166
157880097,56903.8,0.00070001,2021-04-19T09:25:48.111832Z,56903.79,56903.8,19836.77218609,17.917249789388855
157880136,56868.12,0.00200178,2021-04-19T09:26:18.971342Z,56868.11,56868.12,19840.27347781,19.372657020021098
157880192,56867.9,0.00083981,2021-04-19T09:26:48.524023Z,56867.89,56867.9,19842.44856119,20.88629636904855
157880218,56872.97,0.00015763,2021-04-19T09:27:17.936242Z,56867.85,56872.97,19842.44856119,21.506047521936065
157880287,56852.87,0.01,2021-04-19T09:27:48.710154Z,56845.81,56854.56,19843.52468354,16.7546714684669
157880313,56862.98,0.00169786,2021-04-19T09:28:14.37917Z,56862.97,56862.98,19843.52468354,6.824624239952302
157880368,56899.36,0.0263521,2021-04-19T09:28:48.651937Z,56899.35,56899.36,19846.2827512,15.559977635467957
157880407,56873.26,0.00041147,2021-04-19T09:29:17.410364Z,56873.25,56873.26,19849.10666116,15.479022450278274
157880461,56850.7,0.00862288,2021-04-19T09:29:48.866291Z,56850.69,56850.7,19849.10666116,17.688339210238304
157880563,56909.65,0.00083125,2021-04-19T09:30:19.350588Z,56909.65,56909.66,19849.83736926,22.10995070134663
157880761,56994.11,0.00175281,2021-04-19T09:30:48.411219Z,56994.1,56994.11,19849.83736926,48.88573722482583
157880917,56949.02,0.0017542,2021-04-19T09:31:21.013689Z,56949.01,56949.02,19853.94177449,51.614895292096776
157881050,56998.54,0.00017526,2021-04-19T09:31:50.829053Z,56998.53,56998.54,19855.31720132,55.373243574969514
157881148,56998.54,0.00043816,2021-04-19T09:32:20.887411Z,56998.53,56998.54,19855.31720132,35.47572206469319
157881376,57068.33,0.00017505,2021-04-19T09:32:51.049704Z,57068.32,57068.33,19856.03107115,38.18983707755335
157881518,57074.96,0.00175033,2021-04-19T09:33:20.724342Z,57074.95,57074.96,19856.03107115,47.52494014735197
157881651,57061.69,0.00087536,2021-04-19T09:33:50.928056Z,57061.68,57061.69,19858.53842901,34.44491567718443
157881799,57058.33,0.00017508,2021-04-19T09:34:20.531756Z,57058.32,57058.33,19859.51812012,27.513933197704365
157881962,57073.44,0.00035007,2021-04-19T09:34:50.869298Z,57073.43,57073.44,19859.51812012,6.470805205464313
157882117,57099.77,0.00017495,2021-04-19T09:35:20.947046Z,57099.76,57099.77,19862.74452782,14.572287946879467
157882296,57137.32,0.00017484,2021-04-19T09:35:50.526505Z,57140.61,57140.62,19862.74452782,29.45387376910274
157882429,57090.23,0.00174986,2021-04-19T09:36:20.95221Z,57090.22,57090.23,19865.0275247,26.815611423311164
157882558,57097.83,0.00017496,2021-04-19T09:36:51.05098Z,57097.82,57097.83,19867.54472494,20.96679794355166
157882737,57185.24,0.00017469,2021-04-19T09:37:20.643765Z,57185.23,57185.24,19867.54472494,35.55745851441977
157882945,57177.79,0.07018,2021-04-19T09:37:50.499249Z,57177.79,57177.8,19869.77432097,39.269378095457064
157883095,57155.43,0.00136918,2021-04-19T09:38:19.536582Z,57145.51,57145.52,19869.77432097,39.89908851093958
157883195,57143.36,0.00418537,2021-04-19T09:38:50.744522Z,57144.46,57144.47,19890.7112594,30.954161594256085
157883249,57146.95,0.0004094,2021-04-19T09:39:15.690492Z,57145.01,57145.02,19907.0532206,16.770427066801922
157883322,57099.39,0.00109859,2021-04-19T09:39:49.302383Z,57096.94,57096.95,19907.0532206,25.5729072262768
157883417,57090.33,0.00026474,2021-04-19T09:40:20.531803Z,57090.4,57094.53,19924.5692342,26.761448690319128
157883456,57071.86,0.0080915,2021-04-19T09:40:50.440312Z,57072.4,57080.74,19924.5692342,29.771188353935212
157883499,57061.87,0.0027,2021-04-19T09:41:20.511789Z,57061.86,57061.87,19928.16056405,29.55912042003914
157883590,57070.09,0.05116004,2021-04-19T09:41:49.895447Z,57070.09,57070.1,19932.89528471,13.910422567535775
157883627,57081.49,0.00169109,2021-04-19T09:42:20.372986Z,57081.48,57081.49,19932.89528471,9.832717630828752
157883707,57087.08,0.0004099,2021-04-19T09:42:50.02916Z,57087.07,57087.08,19935.9202405,8.866213171791264
157883779,57062.65,0.00545958,2021-04-19T09:43:18.769374Z,57062.65,57062.66,19935.9202405,10.090902041329922
157883841,57059.25,0.00343534,2021-04-19T09:43:49.10043Z,57059.24,57059.25,19940.8726529,10.686785110956402
157883889,57069.64,0.00343555,2021-04-19T09:44:18.555087Z,57069.63,57069.64,19943.77968402,10.705313447431754
157883958,57067.79,0.00037371,2021-04-19T09:44:50.642249Z,57067.79,57068.6,19943.77968402,9.630653976128581
157884014,57050.28,0.00167714,2021-04-19T09:45:18.162247Z,57050.27,57050.28,19948.70147975,6.8877671279098625
157884092,57012.27,0.00343838,2021-04-19T09:45:50.837572Z,57012.26,57012.27,19948.70147975,20.94931464294046
157884290,56959.78,0.00168534,2021-04-19T09:46:20.857466Z,56959.77,56959.78,19958.18839391,41.5616214314359
157884333,56961.72,0.00448762,2021-04-19T09:46:48.540326Z,56961.71,56961.72,19976.37455726,44.31623873944196
157884387,56961.72,0.0216,2021-04-19T09:47:20.692103Z,56968.87,56968.88,19976.37455726,36.438490418958565
157884500,56923.08,0.00326752,2021-04-19T09:47:50.364777Z,56923.08,56923.09,19977.37072605,28.398012325059387
157884578,56962.63,0.00011143,2021-04-19T09:48:20.473039Z,56952.64,56952.65,19977.37072605,15.381154183448851
157884651,56872.72,0.00479876,2021-04-19T09:48:49.717801Z,56872.39,56872.4,19980.83731979,35.22152500980577
157884701,56907.57,0.00786019,2021-04-19T09:49:21.917244Z,56906.16,56906.17,19983.02753368,34.069297967777594
157884771,56872.33,0.00169708,2021-04-19T09:49:49.225824Z,56872.32,56872.33,19983.02753368,33.84818376247735
157884849,56932.59,0.02678532,2021-04-19T09:50:22.820223Z,56929.72,56929.73,19986.9091469,34.91138519191476
157884928,56939.84,0.0013,2021-04-19T09:50:52.601707Z,56934.67,56940.06,19986.9091469,28.604074535257567
157885014,56927.1,0.00015743,2021-04-19T09:51:22.967157Z,56927.09,56927.1,19988.71565994,24.268714511027497
157885073,56893.94,0.0025711,2021-04-19T09:51:50.529861Z,56893.93,56893.94,19995.38915485,25.76885018812261
157885125,56850.32,0.00882904,2021-04-19T09:52:22.144655Z,56850.31,56850.32,19995.38915485,33.18149146765696
157885198,56820.45,0.00168355,2021-04-19T09:52:52.680239Z,56820.44,56820.45,19998.33980966,45.21132513010111
157885237,56820.45,0.00431366,2021-04-19T09:53:22.249184Z,56820.44,56820.45,19998.33980966,42.06276139320197
157885333,56850,0.0008403,2021-04-19T09:53:51.652222Z,56849.99,56850,19999.33442939,26.95620848751832
157885398,56857.08,0.00005521,2021-04-19T09:54:22.813633Z,56835.72,56840.8,20002.6974597,15.887452911749394
157885449,56808.12,0.0035026,2021-04-19T09:54:48.701424Z,56808.11,56808.12,20002.6974597,18.905151679464343
157885581,56780.92,0.00017522,2021-04-19T09:55:22.304372Z,56781.43,56787.81,20004.23992639,27.88761990604441
157885734,56815,0.004314,2021-04-19T09:55:53.202168Z,56814.99,56815,20004.23992639,28.0840749184314
157885813,56857,0.00084028,2021-04-19T09:56:22.551816Z,56856.99,56857,20011.62941346,29.569038943191316
157886038,56738.92,0.00066644,2021-04-19T09:56:52.631814Z,56738.91,56738.92,20034.06544841,39.07619961082966
157886168,56785.83,0.08366344,2021-04-19T09:57:22.393502Z,56785.82,56785.83,20034.06544841,39.16599525131002
157886259,56806.86,0.00169923,2021-04-19T09:57:52.673504Z,56806.85,56806.86,20070.97989245,38.600540100176396
157886381,56758.76,0.00132699,2021-04-19T09:58:20.595037Z,56772.76,56777.76,20070.97989245,40.92522234546817
157886440,56826.06,0.00015789,2021-04-19T09:58:52.546275Z,56826.05,56826.06,20088.3439336,31.501387652392523
157886521,56826.07,0.00084049,2021-04-19T09:59:22.641001Z,56826.06,56826.07,20091.02639686,25.709108580909447
157886634,56771.81,0.00050986,2021-04-19T09:59:52.474086Z,56767.37,56775.16,20091.02639686,27.854777256786807
157886776,56851.88,0.01360274,2021-04-19T10:00:23.072817Z,56839.89,56851.87,20100.14556843,35.51495831371005
157886870,56814.78,0.00106918,2021-04-19T10:00:52.294492Z,56817.36,56817.37,20100.14556843,26.160104740306892
157886963,56801.39,0.03737549,2021-04-19T10:01:23.070707Z,56801.38,56801.39,19067.84968987,26.521247784074156
157887041,56746.11,0.00345114,2021-04-19T10:01:52.622618Z,56746.1,56746.11,19072.82596304,36.25287552768318
157887200,56730.27,0.03098712,2021-04-19T10:02:22.361161Z,56725.97,56729.07,19072.82596304,44.85691679135526
157887325,56700,0.0124547,2021-04-19T10:02:52.718942Z,56700,56700.01,19079.09652772,43.31208838222557
157887647,56683.73,0.00183858,2021-04-19T10:03:22.765705Z,56683.72,56683.73,19079.09652772,40.916011536223756
157888229,56609.9,0.01179482,2021-04-19T10:03:52.75828Z,56605.71,56605.72,19095.42497995,47.42414549611456
157888462,56663.63,0.01208657,2021-04-19T10:04:22.483671Z,56663.62,56663.63,19140.89200521,40.22902564117799
157888655,56560.39,0.00616,2021-04-19T10:04:52.85617Z,56560.38,56560.39,19140.89200521,51.48232201486899
157888824,56639.32,0.00091393,2021-04-19T10:05:23.218415Z,56639.31,56639.32,19154.88993843,43.231003042308025
157888933,56674.66,0.01063142,2021-04-19T10:05:53.165598Z,56674.65,56674.66,19154.88993843,41.13644369709458
157889047,56700.88,0.0076,2021-04-19T10:06:22.183498Z,56701.39,56706.45,19173.42119465,47.96238217647328
157889148,56772.99,0.01446854,2021-04-19T10:06:51.368568Z,56773.88,56773.89,19179.94757816,70.05315850152243
157889217,56778.84,0.003472,2021-04-19T10:07:19.742968Z,56773.27,56773.28,19179.94757816,54.73340274488763
157889328,56676.22,0.0052668,2021-04-19T10:07:51.989812Z,56676.49,56676.5,19190.52130348,46.05537206486525
157889431,56707.17,0.00011778,2021-04-19T10:08:21.644208Z,56720.71,56720.72,19190.52130348,41.12496905813286
157889587,56665.4,0.00026449,2021-04-19T10:08:52.645717Z,56665.39,56665.4,19197.99023241,47.607701310115566
157889687,56733.87,0.00170321,2021-04-19T10:09:22.779031Z,56733.86,56733.87,19220.30027548,41.037860081078804
157889787,56690.17,0.0086405,2021-04-19T10:09:52.828942Z,56684.99,56685,19220.30027548,24.125593547860007
157889908,56718.19,0.00857458,2021-04-19T10:10:22.593404Z,56718.19,56718.2,19229.428025,23.57728907307763
157890004,56706.19,0.01647433,2021-04-19T10:10:53.212887Z,56706.19,56706.2,19229.428025,23.54552832355849
157890108,56653.89,0.00864473,2021-04-19T10:11:22.416773Z,56646.69,56647.45,19244.23023002,27.342504933451206
157890199,56615.77,0.00337931,2021-04-19T10:11:50.743416Z,56615.45,56615.46,19253.11034798,37.43041886005113
157890301,56599.21,0.00126563,2021-04-19T10:12:24.528959Z,56599.2,56599.21,19253.11034798,47.32764266304949
157890545,56546.94,0.00032578,2021-04-19T10:12:55.378341Z,56546.93,56550.49,19258.79594129,53.419713215683096
157890858,56478.48,0.55710815,2021-04-19T10:13:24.832885Z,56474.99,56475,19258.79594129,60.82927301926233
157891288,56353.56,0.00728968,2021-04-19T10:13:54.932942Z,56347.8,56353.56,19286.64361376,95.48902374650739
157891579,56444.7,0.00279904,2021-04-19T10:14:24.605335Z,56449.27,56449.28,19331.44013046,84.64357185319145
157891712,56436.62,0.025,2021-04-19T10:14:51.596333Z,56420,56420.01,19331.44013046,62.761523245307295
157891859,56459.88,0.03689486,2021-04-19T10:15:24.964038Z,56459.87,56459.88,19353.01878675,42.98393486029194
157892105,56514.9,0.00101495,2021-04-19T10:15:54.098156Z,56514.9,56514.91,19353.01878675,51.94602829930903
157892188,56528.51,0.00159018,2021-04-19T10:16:26.885206Z,56528.5,56528.51,19371.24054236,37.567508515561485
157892266,56528.44,0.00341904,2021-04-19T10:16:54.583828Z,56528.44,56528.45,19379.46049956,38.13124178497034
157892439,56517.08,0.315756,2021-04-19T10:17:27.141543Z,56501.97,56513.15,19379.46049956,25.567640799675377
157892647,56527.7,0.01730843,2021-04-19T10:17:55.476382Z,56521.47,56526.35,19404.23628051,6.0360371154389805
157892813,56470.12,0.02688442,2021-04-19T10:18:26.852544Z,56469.36,56480.65,19430.89900026,22.54329168644788
157892913,56451.27,0.00382213,2021-04-19T10:18:55.886173Z,56451.72,56458.61,19430.89900026,32.02957033840138
157893016,56373.96,0.01132427,2021-04-19T10:19:26.846275Z,56370.44,56379.47,19437.03987921,54.9560586656925
157893139,56395.02,0.00136443,2021-04-19T10:19:55.209218Z,56372.2,56375.52,19437.03987921,54.85379534791004
157893226,56393.6,0.00186794,2021-04-19T10:20:26.766511Z,56393.59,56393.6,19444.4756135,37.09198598180159
157893346,56454.16,0.00347472,2021-04-19T10:20:55.94908Z,56454.15,56454.16,19449.49471358,32.804537736030014
157893425,56481.63,0.00066963,2021-04-19T10:21:26.83861Z,56472.86,56480.64,19449.49471358,41.00066614182985
157893576,56441.89,0.51409532,2021-04-19T10:21:56.488642Z,56444.03,56449.74,19455.12040426,34.31080587908144
157893682,56468.08,0.00176649,2021-04-19T10:22:24.558771Z,56468.07,56468.08,19455.12040426,30.22826187642885
157893764,56441.67,0.0003777,2021-04-19T10:22:56.96198Z,56441.67,56441.68,19466.21417637,15.489408770789032
157893891,56489.55,0.00590223,2021-04-19T10:23:26.458334Z,56489.54,56489.55,19473.99856937,19.830059608272776
157893971,56394.95,0.00042387,2021-04-19T10:23:56.155583Z,56392.7,56392.71,19473.99856937,31.680695953058784
157894074,56378.97,0.00171204,2021-04-19T10:24:25.468005Z,56378.96,56378.97,19478.61990017,42.088496101333064
157894175,56436.6,0.00070266,2021-04-19T10:24:56.005249Z,56437.12,56437.13,19478.61990017,38.845512689020055
157894303,56489.46,0.001474,2021-04-19T10:25:26.456241Z,56486.42,56486.43,19484.81951069,46.14172367902488
157894417,56561.22,0.00026099,2021-04-19T10:25:56.222571Z,56561.22,56561.23,19489.20151572,66.56908501751903
157894492,56595.32,0.00867788,2021-04-19T10:26:26.283215Z,56596.36,56596.37,19489.20151572,79.14206254618632
157894588,56601.16,0.00184175,2021-04-19T10:26:56.569476Z,56601.15,56601.16,19493.74549284,63.94410133905126
157894702,56527.94,0.00668973,2021-04-19T10:27:26.454744Z,56520.39,56524.45,19493.74549284,42.00683182598222
157894785,56517.32,0.03691889,2021-04-19T10:27:56.343817Z,56516.55,56521.56,19504.66177706,34.03177950174875
157894862,56592.75,0.0339,2021-04-19T10:28:26.627565Z,56592.75,56592.76,19508.2940636,36.402539692374226
157894911,56580.73,0.00346465,2021-04-19T10:28:56.425358Z,56580.72,56580.73,19508.2940636,34.54465226421088
157895050,56581.6,0.00018838,2021-04-19T10:29:26.134249Z,56578.35,56578.36,19511.17503816,31.04273918415775
157895114,56549.79,0.00147226,2021-04-19T10:29:56.256731Z,56549.78,56549.79,19511.17503816,27.554319734936225
157895205,56583.36,0.00032569,2021-04-19T10:30:26.683746Z,56576.25,56583.34,19517.25142407,14.573143245489025
157895308,56629.82,0.04103565,2021-04-19T10:30:56.763597Z,56629.82,56629.83,19522.03166427,25.616561050472896
157895382,56562.52,0.00151602,2021-04-19T10:31:26.360613Z,56559.78,56559.79,19522.03166427,27.217725401896683
157895461,56526.82,0.096,2021-04-19T10:31:57.606886Z,56526.81,56526.82,19528.81393056,34.88484393048516
157895572,56527.39,0.00079552,2021-04-19T10:32:28.005659Z,56527.39,56527.4,19528.81393056,38.50266297355035
157895651,56564.6,0.00646,2021-04-19T10:32:57.896831Z,56569.95,56572.77,19540.1415409,37.52813024992337
157895732,56545.52,0.00437741,2021-04-19T10:33:27.575615Z,56542.73,56542.74,19543.08295124,16.317602766861096
157895805,56510.64,0.00041386,2021-04-19T10:33:57.110733Z,56510.63,56510.64,19543.08295124,18.466533623240124
157895871,56475.02,0.00032594,2021-04-19T10:34:27.854449Z,56475.01,56475.02,19548.88717395,30.654470213322927
157895989,56504.67,0.00037849,2021-04-19T10:34:53.332547Z,56508.66,56508.67,19548.88717395,31.579134884604244
157896055,56451.87,0.00441889,2021-04-19T10:35:24.534214Z,56445.96,56445.97,19556.74309508,31.991956865162546
157896153,56413.34,0.03099283,2021-04-19T10:35:56.91814Z,56416.41,56421.74,19558.95334151,35.809867579556844
157896252,56417.21,0.00001098,2021-04-19T10:36:26.898715Z,56415.46,56417.21,19558.95334151,34.66443560866554
157896343,56493.69,0.00433884,2021-04-19T10:36:55.819242Z,56493.68,56493.69,19571.57351219,37.7644804554091
157896410,56448.98,0.26291658,2021-04-19T10:37:26.742962Z,56449.55,56457.03,19571.57351219,29.01169240268883
157896502,56413.29,0.0104215,2021-04-19T10:37:58.08575Z,56413.28,56413.29,19575.64172569,31.21033252096236
157896537,56458.88,0.00035253,2021-04-19T10:38:24.105973Z,56468.16,56468.17,19577.85825107,29.485856271575244
